idnovel,tr_word1,tr_word2,tr_word3,tr_word4,tr_word5,ch_word1,ch_word2,ch_word3,ch_word4,ch_word5,st_word1,st_word2,st_word3,st_word4,st_word5,md_word1,md_word2,md_word3,md_word4,md_word5
2440,삼족오 검 ,내용 ,영 ,멸치 작가 ,절대 고수 ,아니다,있다,처절하다,솔직하다,다르다,없다,평정하다,깔끔하다,원하다,붉다,NULL,NULL,NULL,NULL,NULL
2441,정 판 ,초반 부 ,판타지 세계관 ,당시 작가 ,주인공 ,깊다,적당하다,굳다,어느새다,확실하다,적당하다,완전하다,꿋꿋하다,빠르다,어느새다,저렇다,적나라하다,가깝다,싫어하다,꿋꿋하다
2442,운 검 ,화산 파 ,마련 주의 ,북 궁 ,무공 ,아니다,있다,좋다,검다,없다,그렇다,똑같다,높다,희다,적당하다,NULL,NULL,NULL,NULL,NULL
2443,엽 ,실존 인물 ,파문 제자 ,한성수 작가 ,주인공 성격 ,아니다,많다,훌륭하다,반하다,있다,상당하다,편하다,뜨끔하다,좋다,자립하다,반하다,아니다,재밌다,없다,똑똑하다
2444,NULL,NULL,NULL,NULL,NULL,있다,대단하다,다르다,재미있다,어떻다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2445,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2447,종 남파 ,주인공 ,화산 검 ,학관 ,글 ,당하다,무자비하다,아니다,좋다,높다,높다,무겁다,유치하다,의하다,나쁘다,높다,무겁다,나쁘다,유치하다,당하다
2448,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2449,명부 엘프 ,직업 카드 ,하 무트 ,명치 ,초월 위치 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2450,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2451,게임 속 ,드 립 ,히든 직업 ,이 작품 ,무한 레벨 ,있다,안되다,불안하다,심하다,같다,나쁘다,괜찮다,재미있다,있다,좋다,NULL,NULL,NULL,NULL,NULL
2452,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,안타깝다,같다,있다,흥미롭다,괜찮다,NULL,NULL,NULL,NULL,NULL
2453,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2454,마지막 ,환생 ,주인공 ,때 ,주인공 ,있다,같다,없다,원하다,인하다,억울하다,좋다,있다,성장하다,많다,NULL,NULL,NULL,NULL,NULL
2455,알바 시대 ,주인공 ,내용 ,현대 판타지 ,성공 ,있다,좋다,없다,같다,어떻다,아니다,좋다,같다,흔하다,없다,NULL,NULL,NULL,NULL,NULL
2456,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2457,승 훈 ,라면 ,업무 능력 ,대기업 대리 ,현대 판타지 ,없다,어떻다,그렇다,상당하다,이러하다,없다,그렇다,상당하다,가볍다,어떻다,NULL,NULL,NULL,NULL,NULL
2458,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2459,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2460,미소녀 예 ,후송 애 ,얼굴 ,국 임 ,배트맨 존 ,싫다,섹시하다,환장하다,나쁘다,궁금하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2461,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2462,시대 속 ,후 진시황릉 ,주인공 ,주인공 ,등용 ,좋다,부패하다,많다,같다,새롭다,좋다,많다,새롭다,있다,부패하다,NULL,NULL,NULL,NULL,NULL
2463,김재한 작가 ,주인공 루 ,회귀 물 ,드래곤 ,메 이즈 ,이쁘다,간단하다,소중하다,패배하다,오만하다,이상하다,음란하다,재미있다,뻔하다,느리다,장황하다,어둡다,적당하다,지루하다,탄탄하다
2464,용사 일행 ,마법사 ,책 ,작가 ,불멸 ,있다,평화롭다,평범하다,비슷하다,같다,평화롭다,몰락하다,비슷하다,있다,암울하다,같다,빡치다,평화롭다,몰락하다,평범하다
2465,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2466,남해 독일마을 ,맛집 완벽 ,수제 맥주 ,석탄 치킨 ,위 무선 ,수많다,당당하다,진실하다,공허하다,깊숙하다,다재다능하다,성장하다,진정하다,쓸쓸하다,수수하다,부지런하다,한가하다,넓다,이쁘다,고프다
2467,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2468,NULL,NULL,NULL,NULL,NULL,재미없다,그렇다,생소하다,망하다,스럽다,재미없다,스럽다,그렇다,생소하다,망하다,NULL,NULL,NULL,NULL,NULL
2469,아레나 이계 ,주인공 ,주인공 현호 ,리창 위 ,시험 ,없다,무겁다,성공하다,필요하다,같다,강하다,솔직하다,어둡다,엄청나다,힘들다,무겁다,같다,뛰어나다,성공하다,뻔하다
2470,주인공 ,형 ,기사단 ,영지 ,사건 ,있다,아쉽다,미묘하다,괴롭다,유일하다,미묘하다,괴롭다,있다,유일하다,슬프다,NULL,NULL,NULL,NULL,NULL
2471,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2472,곡 ,음악 ,피아노 ,앨범 ,입 니다 ,친숙하다,당당하다,대단하다,심오하다,찬란하다,덤덤하다,생생하다,강렬하다,애잔하다,나른하다,노랗다,색다르다,성하다,우중충하다,짙다
2473,영화 ,선댄스 키드 ,부치 캐시디 ,로버트 레드 ,마지막 장면 ,스럽다,대단하다,그렇다,멍청하다,당연하다,붉다,단순하다,슬프다,엄밀하다,즐겁다,있다,똑똑하다,멍청하다,어렵다,음울하다
2474,작품 ,회귀 ,조아라 ,말 ,자문 ,있다,같다,재밌다,야하다,흥미롭다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2475,민 뱅 ,부모 처자 ,참 ,주인공 ,팀 ,떳떳하다,슬프다,아깝다,강하다,있다,강력하다,솔깃하다,뜨겁다,엄청나다,충분하다,NULL,NULL,NULL,NULL,NULL
2476,대회 ,연구원 ,교수 ,대종사 ,미국 ,같다,있다,이렇다,재미없다,좋아하다,좋다,힘드다,재미없다,없다,있다,NULL,NULL,NULL,NULL,NULL
2477,리자 드 ,엘 ,인어 공주 ,눈동자 성격 ,자신 ,깊다,발랄하다,치밀하다,친절하다,크나크다,넘치다,무섭다,더하다,발랄하다,아름답다,발랄하다,치밀하다,연하다,따스하다,애달프다
2478,박 이수 ,로맨스 판타지 ,책방 ,아이 ,황금 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2481,포에버 완결 ,진행 ,반응 ,꿈 ,만화 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,빠르다,기묘하다,재밌다,좋아하다,이렇다
2482,책 수령 ,호드 키 ,입 속 ,후 신청 ,때 ,찌질하다,분노하다,싱그럽다,부조리하다,인하다,열광하다,드라마틱하다,잔잔하다,섭하다,잔인하다,동떨어지다,담하다,힘드다,무심하다,독특하다
2483,태 천 ,게임 ,방치 ,능력 각성 ,주인공 ,아니다,있다,없다,그렇다,똑똑하다,그렇다,똑똑하다,게으르다,무사하다,아니다,NULL,NULL,NULL,NULL,NULL
2484,마 족 ,속성 마법 ,클래스 기사 ,물리 종족 ,마정 석 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2485,창 규 ,현대 판타지 ,귀신 ,혼 귀국 ,인생 반전 ,NULL,NULL,NULL,NULL,NULL,좋다,지루하다,같다,가볍다,시원시원하다,괜찮다,빠르다,지루하다,시원시원하다,기대하다
2486,스템 보스 ,리 후 ,때 ,어 드 ,링 이 ,못지않다,부럽다,어리숙하다,발랄하다,까칠하다,찝찝하다,억지스럽다,빈약하다,아기자기하다,흥미롭다,청순하다,우중충하다,능숙하다,은은하다,칙칙해지다
2487,규 어 ,배트맨 ,영화 ,때 ,브루스 웨인 ,변하다,성공하다,갑작스럽다,흔하다,두렵다,교묘하다,분명하다,탄탄하다,참신하다,흥미롭다,차분하다,두텁다,아늑하다,깔끔하다,낯설다
2488,여드름 돼지 ,능력 ,존 ,암시 ,안경 ,같다,있다,순수하다,빠르다,좋다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2489,환생 ,몸 ,느낌 ,현 ,기억 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2490,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2491,큐브 빅뱅 ,중력 능력 ,후 자신 ,내용 ,마시 ,평범하다,당하다,있다,휩쓸다,강하다,아쉽다,섬세하다,부족하다,있다,어색하다,NULL,NULL,NULL,NULL,NULL
2492,마스크 팩 ,입 니다 ,사용 후 ,셔츠 전면 ,초콜릿 빈츠 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2493,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2494,현대 헌터 ,파 ,괴수 ,라 ,능력 ,같다,있다,불행하다,적당하다,시원시원하다,유치하다,좋다,짧다,복잡하다,적당하다,NULL,NULL,NULL,NULL,NULL
2495,현대 라고 ,신 ,질서 ,신이 ,족 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2496,게임 속 ,주인공 ,무공 ,파워 밸런스 ,설정 ,딱하다,없다,어렵다,화끈하다,독특하다,같다,많다,비슷하다,아쉽다,잔잔하다,NULL,NULL,NULL,NULL,NULL
2497,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2498,무협 먼치킨 ,혈 ,무림 ,마교 ,몸 ,NULL,NULL,NULL,NULL,NULL,있다,없다,좋다,강하다,신선하다,NULL,NULL,NULL,NULL,NULL
2499,완결 게임 ,마음 ,주인공 ,조작 ,게임 ,원하다,희다,가깝다,같다,아니다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2500,전생 ,주인공 ,최순 실 ,미 류 ,전 생신 ,있다,못마땅하다,빠르다,수많다,선명하다,망하다,의하다,어마어마하다,재미있다,인하다,NULL,NULL,NULL,NULL,NULL
2501,병 재 ,드라마 초인시대 ,떡 밥 ,유병재 ,씹 덕 ,싱겁다,다르다,꺼림칙하다,작다,부끄럽다,어느새다,깔끔하다,쓸데없다,작다,다르다,괜찮다,펀하다,익숙하다,요원하다,냉혹하다
2502,코믹 북 ,슈퍼 히어로 ,넷플릭스 오리지널 ,코스 메 ,영화 ,특별하다,빠르다,가볍다,성장하다,솔직하다,빠르다,애매하다,성장하다,특별하다,재미있다,들뜨다,아쉽다,아니다,진지하다,인하다
2503,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2504,퓨전 판타지 ,주인공 ,떡 밥 ,불사자 소재 ,레이드 물 ,있다,원하다,좋다,강하다,같다,아쉽다,짧다,굵다,상당하다,웬만하다,NULL,NULL,NULL,NULL,NULL
2505,사진 게임메카 ,디 남포동 ,촬영 ,때 ,공부 시간 ,억울하다,답답하다,슬프다,불과하다,다양하다,다름없다,기대하다,사악하다,얇다,충실하다,오싹하다,화려하다,굉장하다,커다랗다,섬뜩하다
2506,목탁 소리 ,스님 ,연규석 시인 ,구멍 속 ,감 롯 ,인하다,깨끗하다,평범하다,어렵다,건강하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2507,우 서한 ,사 혼 ,주인공 ,마 족 ,작품 ,강하다,아니다,필요하다,같다,있다,대단하다,원하다,있다,검다,헷갈리다,NULL,NULL,NULL,NULL,NULL
2508,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2509,친구 강철 ,이후 상수 ,수호 ,잡음 ,능력 ,짧다,강력하다,같다,어중간하다,강하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2510,중반 이후 ,남 순 ,집안 자체 ,표정 씹 ,돈 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2511,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2512,담배 액상 ,향 ,입 니다 ,맛 ,전자 ,추악하다,당하다,착실하다,뜨겁다,어떠하다,암울하다,어떠하다,빈약하다,시원시원하다,맛깔나다,화사하다,쿨하다,매끄럽다,정교하다,사랑스럽다
2513,판타지 ,성역 ,자신 ,아론 ,차원 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,강하다,충분하다,있다,새롭다,끊임없다
2514,박영석 대장 ,도전 정신 ,도달 후 ,북극점 원정 ,세계 최초 ,두드러지다,불쾌하다,부끄럽다,생생하다,훌륭하다,성장하다,재미있다,허무하다,부끄럽다,두드러지다,가득하다,뜨겁다,신나다,침착하다,굵다
2515,빌리 호프 ,영화 사우스포 ,복싱 ,딸 ,세계 챔피언 ,지겹다,부러워하다,간략하다,혹독하다,어이없다,진부하다,억지스럽다,지루하다,뻔하다,신선하다,진하다,싸하다,재미없다,식상하다,피터지다
2516,추천 글 ,레이드 물 ,개그 코드 ,작품 ,판타지 ,실없다,철저하다,힘들다,무겁다,가깝다,NULL,NULL,NULL,NULL,NULL,솔직하다,진중하다,무겁다,가볍다,철저하다
2517,성 배 ,리스 빌리 ,배 전쟁 ,필 ,키 리츠 ,엄청나다,뜨겁다,현명하다,튼튼하다,빠르다,똑같다,고프다,거창하다,다양하다,부끄럽다,어수선하다,심각하다,편하다,부탁드리다,망하다
2518,주인공 ,차원 문 ,윤 태수 ,주인공 길드 ,텐 구 ,멸망하다,어떻다,스럽다,평범하다,흔하다,드물다,기발하다,뻔하다,시원시원하다,굉장하다,NULL,NULL,NULL,NULL,NULL
2519,이원 에이스 ,남 주 ,문 이환 ,유민 ,색 ,아름답다,어설프다,진부하다,부질없다,비슷하다,스럽다,신선하다,고급스럽다,단정하다,설레다,다르다,적당하다,간단하다,전지전능하다,나쁘다
2520,장 운 ,용의 몸 ,발톱 ,허공 ,수법 ,많다,괜찮다,둥글다,아니다,그렇다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2522,리디북스 판타지 ,요리 만화 ,장 태 ,요리 ,사람 ,없다,좋다,편리하다,같다,고소하다,맛있다,검다,극심하다,진정하다,생생하다,편리하다,좋다,그렇다,넘치다,고소하다
2523,주인공 ,회귀 전 ,주인공 아버지 ,송 승 ,신전 그룹 ,있다,좋다,성장하다,그렇다,이렇다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2524,앤 뮤직 ,라 라크 ,수입 유통 ,포 스팅 ,강순 영 ,높다,불가사의하다,뻔하다,씁쓸하다,겸손하다,재밌다,싫어하다,멋지다,더럽다,궁금하다,NULL,NULL,NULL,NULL,NULL
2525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2526,주인공 ,규 리 ,살인 사건 ,비리 검사 ,할머니 귀신 ,아니다,있다,착하다,안되다,힘드다,NULL,NULL,NULL,NULL,NULL,비밀스럽다,성공하다,안되다,다행하다,힘드다
2527,유령 닌자 ,마스터 우 ,모로 ,스승 ,그린 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2529,몬스터 입장 ,분류 ,인간 ,현실 ,완결 ,있다,당연하다,아니다,많다,그렇다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2530,정 신우 ,메이저 리그 ,김현수 선수 ,야구 선수 ,팀 ,특이하다,성장하다,이러하다,끊임없다,다르다,착하다,시급하다,낮다,반하다,솔직하다,뿌듯하다,놀래다,당당하다,냉혹하다,흔쾌하다
2531,서열 전 ,악마 군주 ,니콜 로작 ,이신 ,스타크래프트 팬 ,같다,인하다,밉다,이렇다,화려하다,높다,간단하다,없다,당연하다,활발하다,남다르다,중요하다,활발하다,흡사하다,똑같다
2532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2534,선수 ,데리 궁 ,때 ,워크 비자 ,구글 클라우드 ,예쁘다,성공하다,인하다,친절하다,필요하다,탄탄하다,뚜렷하다,풍부하다,나쁘다,괜찮다,알맞다,싫어하다,길다,작다,상당하다
2535,스토리 ,책 ,주인공 ,진행 ,할아버지 ,이러하다,어떻다,빠르다,지루하다,같다,같다,이러하다,빠르다,인하다,필요없다,NULL,NULL,NULL,NULL,NULL
2536,문 피아 ,조아라 ,소재 안 ,리디북스 겨울잠 ,무료 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2537,모욕죄 허위 ,힘 ,작가 ,본인 글 ,전작 ,있다,그렇다,깔끔하다,좋다,성장하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2538,인간 ,아몬드 ,정신 ,허니 ,사실 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2539,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2540,스피어 러 ,주인공 ,완료 후 ,지대 포탈 ,황 찬열 ,치열하다,더하다,잡다하다,강렬하다,독특하다,깔끔하다,비슷하다,있다,치열하다,없다,NULL,NULL,NULL,NULL,NULL
2541,NULL,NULL,NULL,NULL,NULL,짧다,병약하다,그렇다,평범하다,있다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2542,룸 사롱 ,홍 길 ,내용 ,텐프로 ,모 ,아니다,다르다,짜릿하다,꾸준하다,차갑다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2543,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2544,판타지 세계 ,레이 폰 ,주인공 ,대기업 ,하나로 ,얕다,이상하다,없다,같다,원하다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2545,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2546,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2547,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2548,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2549,유령 문 ,오죽 노 ,홍대 술집 ,버 벡 ,집 마련 ,당연하다,급격하다,어떻다,빨르다,허무하다,나쁘다,당연하다,급격하다,의하다,기대하다,깔끔하다,아름답다,흥미롭다,민망하다,민감하다
2550,폴리 닉 ,마을 주민 ,루 몽드 ,안 토 ,타 티야 ,회복하다,얕다,적당하다,다양하다,어지간하다,자연스럽다,재밌다,멋있다,특이하다,깔끔하다,부패하다,분주하다,고상하다,사근사근하다,당혹하다
2551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2552,줄기세포 기술 ,요 오빠 ,배아줄기세포 연구 ,레 너드 ,작 승 ,두텁다,어느덧다,정중하다,다정하다,노랗다,노랗다,딱하다,친숙하다,행복하다,뻔하다,칙칙하다,신나다,깔끔하다,가득하다,과격하다
2553,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2554,군 생활 ,유료 연재 ,조아라 노블레스 ,에바 트리 ,장 훈련 ,나쁘다,부족하다,위험하다,넉넉하다,차갑다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2555,주인공 ,귀 혁 ,흑 영 ,형 운 ,주인공 일행 ,소멸하다,상관없다,가능하다,강력하다,빠르다,재미없다,이상하다,지겹다,정확하다,길다,무리하다,강대하다,걱정스럽다,두렵다,고프다
2556,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2557,골프 레스 ,공 ,야구 만화 ,우 타자 ,때 클럽 ,대단하다,어떻다,의하다,검다,유리하다,어떻다,아쉽다,대단하다,작다,인하다,좋아하다,유리하다,불가능하다,꾸준하다,강하다
2558,반응 협회 ,제국 ,작품 ,주인공 ,삶 ,밉다,위대하다,같다,있다,없다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2559,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2561,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2562,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2563,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2564,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2565,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2566,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2568,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2569,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2571,제르 카스 ,판타지 무협 ,이린 ,패 ,검선 ,잘생기다,괜찮다,아니다,그렇다,같다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2572,유 토 ,판타지 세계 ,화성 ,과학 문명 ,아이젠 급 ,NULL,NULL,NULL,NULL,NULL,그렇다,인하다,높다,같다,평화롭다,NULL,NULL,NULL,NULL,NULL
2573,상대 팀 ,골프 게임 ,터치 홀 ,규 어 ,미터 정도 ,구수하다,소소하다,유명하다,좋아하다,찰지다,얕다,싫다,심심하다,하얗다,성실하다,유명하다,친하다,스럽다,톡톡하다,기쁘다
2574,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,뻔하다,안되다,동일하다,좋다,넘치다,NULL,NULL,NULL,NULL,NULL
2575,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2576,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2577,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2578,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2579,학원 강사 ,교사 기간 ,추천 회귀 ,공부 ,작품 ,원하다,부족하다,부탁드리다,있다,힘들다,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2580,포제션 악령 ,영화 ,실비 아 ,상자 속 ,한나 그레이스 ,아슬아슬하다,추악하다,애달프다,가혹하다,평온하다,힘드다,비슷하다,심오하다,특정하다,성장하다,세련되다,우아하다,찝찝하다,차분하다,애매모호하다
2581,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2582,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2583,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2584,판타지 세상 ,전쟁 포로 ,포로수용소 ,노 ,마계 ,강하다,어떻다,전무하다,회복하다,진중하다,가득하다,스럽다,같다,힘들다,똑같다,힘들다,상당하다,전무하다,멀다,똑같다
